"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","Organ","Desc","Desc_Column"
"108","TNFRSF1B","OID21145","P20333","Neurology","Timepoint",3,5.61034877645563,1.87011625881854,5.75423712218554,0.00239603799524814,0.0326571104537525,"Significant","Tissue enhanced: lymphoid tissue","Tumor necrosis factor receptor superfamily member 1B","Tissue_enhanced_lymphoid_tissue"
"109","EPHA2","OID21342","P29317","Oncology","Timepoint",3,5.86090621891775,1.95363540630592,5.73764362271109,0.00243533457751629,0.0328881880559998,"Significant","Tissue enhanced: esophagus","Ephrin type-A receptor 2","Tissue_enhanced_esophagus"
"110","LAG3","OID21315","P18627","Oncology","Timepoint",3,4.61267982103896,1.53755994034632,5.70367343824318,0.00251790178327739,0.0334172733748221,"Significant","Tissue enhanced: lymphoid tissue, ovary","Lymphocyte activation gene 3 protein","Tissue_enhanced_lymphoid_tissue_ovary"
"111","RSPO3","OID21415","Q9BXY4","Oncology","Timepoint",3,5.75828406010823,1.91942802003608,5.70285910748887,0.00251991667432422,0.0334172733748221,"Significant","Tissue enhanced: endometrium 1","R-spondin-3","Tissue_enhanced_endometrium_1"
"112","AGRN","OID20786","O00468","Inflammation","Timepoint",3,4.5372191017316,1.51240636724387,5.69022073630995,0.00255140498064995,0.0335327511742565,"Significant","Low tissue specificity","Agrin","Low_tissue_specificity"
"113","SIGLEC10","OID20537","Q96LC7","Inflammation","Timepoint",3,6.17415396192641,2.05805132064214,5.66722792952159,0.00260975205934603,0.0339960622244014,"Significant","Tissue enhanced: lymphoid tissue","Sialic acid-binding Ig-like lectin 10","Tissue_enhanced_lymphoid_tissue"
"114","CST6","OID20293","Q15828","Cardiometabolic","Timepoint",3,6.5353076781223,2.17843589270743,5.61334768933976,0.00275201848236265,0.0343302644579477,"Significant","Tissue enriched: skin 1","Cystatin-M","Tissue_enriched_skin_1"
"115","HBEGF","OID21465","Q99075","Oncology","Timepoint",3,10.2926123424892,3.43087078082973,5.61512219821948,0.00274720602829534,0.0343302644579477,"Significant","Tissue enhanced: urinary bladder","Proheparin-binding EGF-like growth factor","Tissue_enhanced_urinary_bladder"
"116","MYOC","OID21121","Q99972","Neurology","Timepoint",3,6.52347907090909,2.17449302363636,5.63137466343929,0.00270353708832383,0.0343302644579477,"Significant","Tissue enhanced: tongue","Myocilin","Tissue_enhanced_tongue"
"117","NPPB","OID20049","P16860","Cardiometabolic","Timepoint",3,37.8176447585931,12.6058815861977,5.61678984325309,0.00274269141623244,0.0343302644579477,"Significant","Tissue enriched: heart muscle","Natriuretic peptides B","Tissue_enriched_heart_muscle"
"118","SDC4","OID20216","P31431","Cardiometabolic","Timepoint",3,10.9867086810877,3.66223622702922,5.62050876649382,0.00273265157304996,0.0343302644579477,"Significant","Tissue enhanced: liver","Syndecan-4","Tissue_enhanced_liver"
"119","REG3A","OID20258","Q06141","Cardiometabolic","Timepoint",3,11.8232515299567,3.9410838433189,5.59459396795455,0.00280342115468888,0.0346776129386725,"Significant","Group enriched: intestine, pancreas","Regenerating islet-derived protein 3-alpha","Group_enriched_intestine_pancreas"
"120","DBI","OID21143","P07108","Neurology","Timepoint",3,11.7182870681439,3.90609568938131,5.57357510406643,0.00286222868820507,0.0351100052419822,"Significant","Low tissue specificity","Acyl-CoA-binding protein","Low_tissue_specificity"
"121","HAVCR2","OID21137","Q8TDQ0","Neurology","Timepoint",3,7.23961825010823,2.41320608336941,5.5517130015347,0.00292476701189482,0.0352889921435178,"Significant","Tissue enhanced: lymphoid tissue","Hepatitis A virus cellular receptor 2","Tissue_enhanced_lymphoid_tissue"
"122","IL32","OID20605","P24001","Inflammation","Timepoint",3,7.23729682693182,2.41243227564394,5.55949348955503,0.00290234797108842,0.0352889921435178,"Significant","Tissue enhanced: liver, pancreas","Interleukin-32","Tissue_enhanced_liver_pancreas"
"123","F2R","OID20691","P25116","Inflammation","Timepoint",3,4.16908296915584,1.38969432305195,5.52114292671606,0.00301462303446557,0.0360774398921408,"Significant","Tissue enhanced: lymphoid tissue","Proteinase-activated receptor 1","Tissue_enhanced_lymphoid_tissue"
"124","ACAA1","OID21269","P09110","Oncology","Timepoint",3,23.9344957817316,7.9781652605772,5.4636624630306,0.00319148894265894,0.037886062287048,"Significant","Group enriched: kidney, liver","3-ketoacyl-CoA thiolase, peroxisomal","Group_enriched_kidney_liver"
"125","KIR2DL3","OID21196","P43628","Oncology","Timepoint",3,4.87905473430736,1.62635157810245,5.42805823922555,0.00330645887530503,0.0386278370194365,"Significant","Tissue enhanced: lymphoid tissue","Killer cell immunoglobulin-like receptor 2DL3","Tissue_enhanced_lymphoid_tissue"
"126","SLIT2","OID20862","O94813","Neurology","Timepoint",3,4.25443547613095,1.41814515871032,5.43174308811699,0.00329436159239443,0.0386278370194365,"Significant","Low tissue specificity","Slit homolog 2 protein","Low_tissue_specificity"
"127","WFDC2","OID21505","Q14508","Oncology","Timepoint",3,22.2519744907143,7.4173248302381,5.40914728200607,0.0033692786570913,0.0390517967184126,"Significant","Tissue enhanced: cervix, salivary gland","WAP four-disulfide core domain protein 2","Tissue_enhanced_cervix_salivary_gland"
"128","TNF","OID20074","P01375","Cardiometabolic","Timepoint",3,2.18823696660714,0.729412322202381,5.36908955116161,0.00350650467753096,0.040324803791606,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"129","DRAXIN","OID20917","Q8NBI3","Neurology","Timepoint",3,4.2039972626461,1.40133242088204,5.3489268930192,0.00357777619473022,0.0408254771987821,"Significant","Tissue enriched: brain","Draxin","Tissue_enriched_brain"
"130","TNNI3","OID20050","P19429","Cardiometabolic","Timepoint",3,29.8573989695725,9.95246632319084,5.30014280818741,0.00375656021316901,0.042535820259883,"Significant","Tissue enriched: heart muscle","Troponin I, cardiac muscle","Tissue_enriched_heart_muscle"
"131","ADGRG2","OID20189","Q8IZP9","Cardiometabolic","Timepoint",3,1.8846637217316,0.628221240577201,5.27618169780545,0.00384777163530512,0.0432360293677033,"Significant","Tissue enriched: epididymis","Adhesion G-protein coupled receptor G2","Tissue_enriched_epididymis"
"132","ADAM15","OID20109","Q13444","Cardiometabolic","Timepoint",3,2.98723016119048,0.995743387063493,5.23520426458845,0.00400916560011159,0.0447082709345777,"Significant","Low tissue specificity","Disintegrin and metalloproteinase domain-containing protein 15","Low_tissue_specificity"
"133","MMP7","OID20087","P09237","Cardiometabolic","Timepoint",3,9.01491910839828,3.00497303613276,5.21970410736372,0.00407204636316105,0.0450680620043087,"Significant","Tissue enhanced: gallbladder, salivary gland, urinary bladder","Matrilysin","Tissue_enhanced_gallbladder_salivary_gland_urinary_bladder"
"134","REG1A","OID20415","P05451","Cardiometabolic","Timepoint",3,13.2587115867316,4.41957052891053,5.21065141841231,0.00410924744384409,0.0451403898308843,"Significant","Tissue enriched: pancreas","Lithostathine-1-alpha","Tissue_enriched_pancreas"
"135","CCN5","OID21068","O76076","Neurology","Timepoint",3,5.12138523472403,1.70712841157468,5.15459325274724,0.00434766839042361,0.045316680754963,"Significant","Tissue enhanced: adipose tissue, cervix","CCN family member 5","Tissue_enhanced_adipose_tissue_cervix"
"136","COMP","OID20405","P49747","Cardiometabolic","Timepoint",3,3.70642886375,1.23547628791667,5.17795478407949,0.00424659781557102,0.045316680754963,"Significant","Tissue enhanced: adipose tissue, skin 1","Cartilage oligomeric matrix protein","Tissue_enhanced_adipose_tissue_skin_1"
"137","EDAR","OID20525","Q9UNE0","Inflammation","Timepoint",3,1.47942930738095,0.493143102460318,5.17489088636664,0.00425971218220829,0.045316680754963,"Significant","Tissue enhanced: esophagus","Tumor necrosis factor receptor superfamily member EDAR","Tissue_enhanced_esophagus"
"138","PLTP","OID20238","P55058","Cardiometabolic","Timepoint",3,4.35390309041667,1.45130103013889,5.18253731696573,0.00422706198970977,0.045316680754963,"Significant","Low tissue specificity","Phospholipid transfer protein","Low_tissue_specificity"
"139","PREB","OID20439","Q9HCU5","Inflammation","Timepoint",3,3.66855461954546,1.22285153984849,5.15767156252996,0.00433420785082688,0.045316680754963,"Significant","Low tissue specificity","Prolactin regulatory element-binding protein","Low_tissue_specificity"
"140","SERPINA9","OID21284","Q86WD7","Oncology","Timepoint",3,9.91279329359308,3.30426443119769,5.16009471980032,0.00432364275310016,0.045316680754963,"Significant","Tissue enriched: lymphoid tissue","Serpin A9","Tissue_enriched_lymphoid_tissue"
"141","TNF","OID20473","P01375","Inflammation","Timepoint",3,3.665385115671,1.221795038557,5.14914891909797,0.00437158197500323,0.045316680754963,"Significant","Tissue enhanced: bone marrow, lymphoid tissue","Tumor necrosis factor","Tissue_enhanced_bone_marrow_lymphoid_tissue"
"142","VSIG4","OID21144","Q9Y279","Neurology","Timepoint",3,14.5451973955628,4.84839913185426,5.19145915425835,0.00418929635125134,0.045316680754963,"Significant","Tissue enhanced: lung","V-set and immunoglobulin domain-containing protein 4","Tissue_enhanced_lung"
"143","SOD2","OID21114","P04179","Neurology","Timepoint",3,7.99621005809524,2.66540335269841,5.13884714042977,0.00441720838624241,0.0454694457660758,"Significant","Group enriched: bone marrow, skeletal muscle","Superoxide dismutase [Mn], mitochondrial","Group_enriched_bone_marrow_skeletal_muscle"
"144","LY6D","OID20708","Q14210","Inflammation","Timepoint",3,5.69581543002706,1.89860514334235,5.11756232959672,0.00451306267658049,0.0461335295828228,"Significant","Tissue enhanced: esophagus, skin 1, vagina","Lymphocyte antigen 6D","Tissue_enhanced_esophagus_skin_1_vagina"
"145","LAYN","OID20970","Q6UX15","Neurology","Timepoint",3,5.34535149406926,1.78178383135642,5.05052805127632,0.00482941195345396,0.0490268578998913,"Significant","Low tissue specificity","Layilin","Low_tissue_specificity"
